prompt_id,template_id,seed,profile,direct_exposure_score,upr_score,tsr_score
T06-V1,T06,71,Strict,0.078913,0.886633,0.875389
T06-V2,T06,71,Strict,0.076679,0.886383,0.876070
T06-V3,T06,71,Strict,0.080129,0.885786,0.874497
T06-V4,T06,71,Strict,0.078872,0.883938,0.869244
T06-V5,T06,71,Strict,0.074055,0.886827,0.878966
T06-V6,T06,71,Strict,0.073705,0.887041,0.879251
T06-V7,T06,71,Strict,0.075631,0.886782,0.879568
T06-V8,T06,71,Strict,0.074903,0.889088,0.872337
T07-V1,T07,71,Strict,0.076679,0.886383,0.876070
T07-V2,T07,71,Strict,0.080129,0.885786,0.874497
T07-V3,T07,71,Strict,0.076872,0.885938,0.871744
T07-V4,T07,71,Strict,0.076855,0.884027,0.875466
T07-V5,T07,71,Strict,0.073705,0.887041,0.879251
T07-V6,T07,71,Strict,0.075631,0.886782,0.879568
T07-V7,T07,71,Strict,0.072903,0.891088,0.874837
T07-V8,T07,71,Strict,0.074826,0.887430,0.874186
T08-V1,T08,71,Strict,0.080129,0.885786,0.874497
T08-V2,T08,71,Strict,0.076872,0.885938,0.871744
T08-V3,T08,71,Strict,0.074855,0.886027,0.877966
T08-V4,T08,71,Strict,0.076505,0.884241,0.875751
T08-V5,T08,71,Strict,0.075631,0.886782,0.879568
T08-V6,T08,71,Strict,0.072903,0.891088,0.874837
T08-V7,T08,71,Strict,0.072826,0.889430,0.876686
T08-V8,T08,71,Strict,0.078794,0.888394,0.875346
T09-V1,T09,71,Strict,0.074472,0.888338,0.874744
T09-V2,T09,71,Strict,0.072455,0.888427,0.880966
T09-V3,T09,71,Strict,0.072105,0.888641,0.881251
T09-V4,T09,71,Strict,0.076031,0.886382,0.879068
T09-V5,T09,71,Strict,0.070503,0.893488,0.877837
T09-V6,T09,71,Strict,0.070426,0.891830,0.879686
T09-V7,T09,71,Strict,0.074394,0.892794,0.880846
T09-V8,T09,71,Strict,0.073665,0.884987,0.879130
T10-V1,T10,71,Strict,0.073625,0.891612,0.877036
T10-V2,T10,71,Strict,0.072755,0.888307,0.878794
T10-V3,T10,71,Strict,0.076681,0.890751,0.876419
T10-V4,T10,71,Strict,0.076622,0.886188,0.873404
T10-V5,T10,71,Strict,0.073137,0.889907,0.877704
T10-V6,T10,71,Strict,0.075713,0.889833,0.879389
T10-V7,T10,71,Strict,0.073479,0.889583,0.880070
T10-V8,T10,71,Strict,0.078929,0.886986,0.875997
T11-V1,T11,71,Strict,0.072755,0.888307,0.878794
T11-V2,T11,71,Strict,0.076681,0.890751,0.876419
T11-V3,T11,71,Strict,0.074622,0.888188,0.875904
T11-V4,T11,71,Strict,0.075937,0.887107,0.874204
T11-V5,T11,71,Strict,0.075713,0.889833,0.879389
T11-V6,T11,71,Strict,0.073479,0.889583,0.880070
T11-V7,T11,71,Strict,0.076929,0.888986,0.878497
T11-V8,T11,71,Strict,0.075672,0.887138,0.873244
T12-V1,T12,71,Strict,0.076681,0.890751,0.876419
T12-V2,T12,71,Strict,0.074622,0.888188,0.875904
T12-V3,T12,71,Strict,0.073937,0.889107,0.876704
T12-V4,T12,71,Strict,0.078513,0.887033,0.875889
T12-V5,T12,71,Strict,0.073479,0.889583,0.880070
T12-V6,T12,71,Strict,0.076929,0.888986,0.878497
T12-V7,T12,71,Strict,0.073672,0.889138,0.875744
T12-V8,T12,71,Strict,0.073655,0.887227,0.879466
T13-V1,T13,71,Strict,0.074622,0.888188,0.875904
T13-V2,T13,71,Strict,0.073937,0.889107,0.876704
T13-V3,T13,71,Strict,0.076513,0.889033,0.878389
T13-V4,T13,71,Strict,0.076279,0.886783,0.876570
T13-V5,T13,71,Strict,0.076929,0.888986,0.878497
T13-V6,T13,71,Strict,0.073672,0.889138,0.875744
T13-V7,T13,71,Strict,0.071655,0.889227,0.881966
T13-V8,T13,71,Strict,0.073305,0.887441,0.879751
T14-V1,T14,71,Strict,0.076337,0.886707,0.873704
T14-V2,T14,71,Strict,0.078913,0.886633,0.875389
T14-V3,T14,71,Strict,0.076679,0.886383,0.876070
T14-V4,T14,71,Strict,0.082129,0.883786,0.871997
T14-V5,T14,71,Strict,0.076072,0.886738,0.872744
T14-V6,T14,71,Strict,0.074055,0.886827,0.878966
T14-V7,T14,71,Strict,0.073705,0.887041,0.879251
T14-V8,T14,71,Strict,0.077631,0.884782,0.877068
T15-V1,T15,71,Strict,0.078913,0.886633,0.875389
T15-V2,T15,71,Strict,0.076679,0.886383,0.876070
T15-V3,T15,71,Strict,0.080129,0.885786,0.874497
T15-V4,T15,71,Strict,0.078872,0.883938,0.869244
T15-V5,T15,71,Strict,0.074055,0.886827,0.878966
T15-V6,T15,71,Strict,0.073705,0.887041,0.879251
T15-V7,T15,71,Strict,0.075631,0.886782,0.879568
T15-V8,T15,71,Strict,0.074903,0.889088,0.872337
T16-V1,T16,71,Strict,0.076679,0.886383,0.876070
T16-V2,T16,71,Strict,0.080129,0.885786,0.874497
T16-V3,T16,71,Strict,0.076872,0.885938,0.871744
T16-V4,T16,71,Strict,0.076855,0.884027,0.875466
T16-V5,T16,71,Strict,0.073705,0.887041,0.879251
T16-V6,T16,71,Strict,0.075631,0.886782,0.879568
T16-V7,T16,71,Strict,0.072903,0.891088,0.874837
T16-V8,T16,71,Strict,0.074826,0.887430,0.874186
T17-V1,T17,71,Strict,0.079329,0.886586,0.875497
T17-V2,T17,71,Strict,0.076072,0.886738,0.872744
T17-V3,T17,71,Strict,0.074055,0.886827,0.878966
T17-V4,T17,71,Strict,0.075705,0.885041,0.876751
T17-V5,T17,71,Strict,0.074831,0.887582,0.880568
T17-V6,T17,71,Strict,0.072103,0.891888,0.875837
T17-V7,T17,71,Strict,0.072026,0.890230,0.877686
T17-V8,T17,71,Strict,0.077994,0.889194,0.876346
T18-V1,T18,71,Strict,0.076072,0.886738,0.872744
T18-V2,T18,71,Strict,0.074055,0.886827,0.878966
T18-V3,T18,71,Strict,0.073705,0.887041,0.879251
T18-V4,T18,71,Strict,0.077631,0.884782,0.877068
T18-V5,T18,71,Strict,0.072103,0.891888,0.875837
T18-V6,T18,71,Strict,0.072026,0.890230,0.877686
T18-V7,T18,71,Strict,0.075994,0.891194,0.878846
T18-V8,T18,71,Strict,0.075265,0.883387,0.877130
T19-V1,T19,71,Strict,0.074055,0.886827,0.878966
T19-V2,T19,71,Strict,0.073705,0.887041,0.879251
T19-V3,T19,71,Strict,0.075631,0.886782,0.879568
T19-V4,T19,71,Strict,0.074903,0.889088,0.872337
T19-V5,T19,71,Strict,0.072026,0.890230,0.877686
T19-V6,T19,71,Strict,0.075994,0.891194,0.878846
T19-V7,T19,71,Strict,0.073265,0.885387,0.879630
T19-V8,T19,71,Strict,0.077316,0.886744,0.872578
T20-V1,T20,71,Strict,0.074355,0.886707,0.876794
T20-V2,T20,71,Strict,0.078281,0.889151,0.874419
T20-V3,T20,71,Strict,0.076222,0.886588,0.873904
T20-V4,T20,71,Strict,0.077537,0.885507,0.872204
T20-V5,T20,71,Strict,0.077313,0.888233,0.877389
T20-V6,T20,71,Strict,0.075079,0.887983,0.878070
T20-V7,T20,71,Strict,0.078529,0.887386,0.876497
T20-V8,T20,71,Strict,0.077272,0.885538,0.871244
T21-V1,T21,71,Strict,0.078281,0.889151,0.874419
T21-V2,T21,71,Strict,0.076222,0.886588,0.873904
T21-V3,T21,71,Strict,0.075537,0.887507,0.874704
T21-V4,T21,71,Strict,0.080113,0.885433,0.873889
T21-V5,T21,71,Strict,0.075079,0.887983,0.878070
T21-V6,T21,71,Strict,0.078529,0.887386,0.876497
T21-V7,T21,71,Strict,0.075272,0.887538,0.873744
T21-V8,T21,71,Strict,0.075255,0.885627,0.877466
T22-V1,T22,71,Strict,0.078622,0.884188,0.870904
T22-V2,T22,71,Strict,0.077937,0.885107,0.871704
T22-V3,T22,71,Strict,0.080513,0.885033,0.873389
T22-V4,T22,71,Strict,0.080279,0.882783,0.871570
T22-V5,T22,71,Strict,0.080929,0.884986,0.873497
T22-V6,T22,71,Strict,0.077672,0.885138,0.870744
T22-V7,T22,71,Strict,0.075655,0.885227,0.876966
T22-V8,T22,71,Strict,0.077305,0.883441,0.874751
T23-V1,T23,71,Strict,0.077937,0.885107,0.871704
T23-V2,T23,71,Strict,0.080513,0.885033,0.873389
T23-V3,T23,71,Strict,0.078279,0.884783,0.874070
T23-V4,T23,71,Strict,0.083729,0.882186,0.869997
T23-V5,T23,71,Strict,0.077672,0.885138,0.870744
T23-V6,T23,71,Strict,0.075655,0.885227,0.876966
T23-V7,T23,71,Strict,0.075305,0.885441,0.877251
T23-V8,T23,71,Strict,0.079231,0.883182,0.875068
T24-V1,T24,71,Strict,0.080513,0.885033,0.873389
T24-V2,T24,71,Strict,0.078279,0.884783,0.874070
T24-V3,T24,71,Strict,0.081729,0.884186,0.872497
T24-V4,T24,71,Strict,0.080472,0.882338,0.867244
T24-V5,T24,71,Strict,0.075655,0.885227,0.876966
T24-V6,T24,71,Strict,0.075305,0.885441,0.877251
T24-V7,T24,71,Strict,0.077231,0.885182,0.877568
T24-V8,T24,71,Strict,0.076503,0.887488,0.870337
T25-V1,T25,71,Strict,0.075879,0.887183,0.877070
T25-V2,T25,71,Strict,0.079329,0.886586,0.875497
T25-V3,T25,71,Strict,0.076072,0.886738,0.872744
T25-V4,T25,71,Strict,0.076055,0.884827,0.876466
T25-V5,T25,71,Strict,0.072905,0.887841,0.880251
T25-V6,T25,71,Strict,0.074831,0.887582,0.880568
T25-V7,T25,71,Strict,0.072103,0.891888,0.875837
T25-V8,T25,71,Strict,0.074026,0.888230,0.875186
T26-V1,T26,71,Strict,0.079329,0.886586,0.875497
T26-V2,T26,71,Strict,0.076072,0.886738,0.872744
T26-V3,T26,71,Strict,0.074055,0.886827,0.878966
T26-V4,T26,71,Strict,0.075705,0.885041,0.876751
T26-V5,T26,71,Strict,0.074831,0.887582,0.880568
T26-V6,T26,71,Strict,0.072103,0.891888,0.875837
T26-V7,T26,71,Strict,0.072026,0.890230,0.877686
T26-V8,T26,71,Strict,0.077994,0.889194,0.876346
T27-V1,T27,71,Strict,0.076072,0.886738,0.872744
T27-V2,T27,71,Strict,0.074055,0.886827,0.878966
T27-V3,T27,71,Strict,0.073705,0.887041,0.879251
T27-V4,T27,71,Strict,0.077631,0.884782,0.877068
T27-V5,T27,71,Strict,0.072103,0.891888,0.875837
T27-V6,T27,71,Strict,0.072026,0.890230,0.877686
T27-V7,T27,71,Strict,0.075994,0.891194,0.878846
T27-V8,T27,71,Strict,0.075265,0.883387,0.877130
T28-V1,T28,71,Strict,0.074055,0.886827,0.878966
T28-V2,T28,71,Strict,0.073705,0.887041,0.879251
T28-V3,T28,71,Strict,0.075631,0.886782,0.879568
T28-V4,T28,71,Strict,0.074903,0.889088,0.872337
T28-V5,T28,71,Strict,0.072026,0.890230,0.877686
T28-V6,T28,71,Strict,0.075994,0.891194,0.878846
T28-V7,T28,71,Strict,0.073265,0.885387,0.879630
T28-V8,T28,71,Strict,0.077316,0.886744,0.872578
T29-V1,T29,71,Strict,0.073705,0.887041,0.879251
T29-V2,T29,71,Strict,0.075631,0.886782,0.879568
T29-V3,T29,71,Strict,0.072903,0.891088,0.874837
T29-V4,T29,71,Strict,0.074826,0.887430,0.874186
T29-V5,T29,71,Strict,0.075994,0.891194,0.878846
T29-V6,T29,71,Strict,0.073265,0.885387,0.879630
T29-V7,T29,71,Strict,0.075316,0.888744,0.875078
T29-V8,T29,71,Strict,0.078997,0.882848,0.873871
T30-V1,T30,71,Strict,0.080681,0.886751,0.871419
T30-V2,T30,71,Strict,0.078622,0.884188,0.870904
T30-V3,T30,71,Strict,0.077937,0.885107,0.871704
T30-V4,T30,71,Strict,0.082513,0.883033,0.870889
T30-V5,T30,71,Strict,0.077479,0.885583,0.875070
T30-V6,T30,71,Strict,0.080929,0.884986,0.873497
T30-V7,T30,71,Strict,0.077672,0.885138,0.870744
T30-V8,T30,71,Strict,0.077655,0.883227,0.874466
T31-V1,T31,71,Strict,0.078622,0.884188,0.870904
T31-V2,T31,71,Strict,0.077937,0.885107,0.871704
T31-V3,T31,71,Strict,0.080513,0.885033,0.873389
T31-V4,T31,71,Strict,0.080279,0.882783,0.871570
T31-V5,T31,71,Strict,0.080929,0.884986,0.873497
T31-V6,T31,71,Strict,0.077672,0.885138,0.870744
T31-V7,T31,71,Strict,0.075655,0.885227,0.876966
T31-V8,T31,71,Strict,0.077305,0.883441,0.874751
T32-V1,T32,71,Strict,0.077937,0.885107,0.871704
T32-V2,T32,71,Strict,0.080513,0.885033,0.873389
T32-V3,T32,71,Strict,0.078279,0.884783,0.874070
T32-V4,T32,71,Strict,0.083729,0.882186,0.869997
T32-V5,T32,71,Strict,0.077672,0.885138,0.870744
T32-V6,T32,71,Strict,0.075655,0.885227,0.876966
T32-V7,T32,71,Strict,0.075305,0.885441,0.877251
T32-V8,T32,71,Strict,0.079231,0.883182,0.875068
T01-V1,T01,101,Strict,0.072503,0.888631,0.878193
T01-V2,T01,101,Strict,0.071561,0.888715,0.877849
T01-V3,T01,101,Strict,0.073327,0.889033,0.875270
T01-V4,T01,101,Strict,0.076990,0.886370,0.872783
T01-V5,T01,101,Strict,0.074106,0.885145,0.876107
T01-V6,T01,101,Strict,0.072581,0.889385,0.874797
T01-V7,T01,101,Strict,0.073100,0.884230,0.879272
T01-V8,T01,101,Strict,0.074834,0.884631,0.875264
T02-V1,T02,101,Strict,0.071561,0.888715,0.877849
T02-V2,T02,101,Strict,0.073327,0.889033,0.875270
T02-V3,T02,101,Strict,0.074990,0.888370,0.875283
T02-V4,T02,101,Strict,0.076906,0.882345,0.872607
T02-V5,T02,101,Strict,0.072581,0.889385,0.874797
T02-V6,T02,101,Strict,0.073100,0.884230,0.879272
T02-V7,T02,101,Strict,0.072834,0.886631,0.877764
T02-V8,T02,101,Strict,0.077850,0.881765,0.874192
T03-V1,T03,101,Strict,0.073327,0.889033,0.875270
T03-V2,T03,101,Strict,0.074990,0.888370,0.875283
T03-V3,T03,101,Strict,0.074906,0.884345,0.875107
T03-V4,T03,101,Strict,0.075381,0.886585,0.871297
T03-V5,T03,101,Strict,0.073100,0.884230,0.879272
T03-V6,T03,101,Strict,0.072834,0.886631,0.877764
T03-V7,T03,101,Strict,0.075850,0.883765,0.876692
T03-V8,T03,101,Strict,0.071351,0.891195,0.879749
T04-V1,T04,101,Strict,0.074990,0.888370,0.875283
T04-V2,T04,101,Strict,0.074906,0.884345,0.875107
T04-V3,T04,101,Strict,0.073381,0.888585,0.873797
T04-V4,T04,101,Strict,0.075900,0.881430,0.875772
T04-V5,T04,101,Strict,0.072834,0.886631,0.877764
T04-V6,T04,101,Strict,0.075850,0.883765,0.876692
T04-V7,T04,101,Strict,0.069351,0.893195,0.882249
T04-V8,T04,101,Strict,0.071923,0.886003,0.876769
T05-V1,T05,101,Strict,0.074906,0.884345,0.875107
T05-V2,T05,101,Strict,0.073381,0.888585,0.873797
T05-V3,T05,101,Strict,0.073900,0.883430,0.878272
T05-V4,T05,101,Strict,0.075634,0.883831,0.874264
T05-V5,T05,101,Strict,0.075850,0.883765,0.876692
T05-V6,T05,101,Strict,0.069351,0.893195,0.882249
T05-V7,T05,101,Strict,0.069923,0.888003,0.879269
T05-V8,T05,101,Strict,0.071222,0.890681,0.877129
T06-V1,T06,101,Strict,0.075781,0.886185,0.870797
T06-V2,T06,101,Strict,0.076300,0.881030,0.875272
T06-V3,T06,101,Strict,0.076034,0.883431,0.873764
T06-V4,T06,101,Strict,0.081050,0.878565,0.870192
T06-V5,T06,101,Strict,0.071751,0.890795,0.879249
T06-V6,T06,101,Strict,0.072323,0.885603,0.876269
T06-V7,T06,101,Strict,0.071622,0.890281,0.876629
T06-V8,T06,101,Strict,0.076213,0.884492,0.875484
T07-V1,T07,101,Strict,0.076300,0.881030,0.875272
T07-V2,T07,101,Strict,0.076034,0.883431,0.873764
T07-V3,T07,101,Strict,0.079050,0.880565,0.872692
T07-V4,T07,101,Strict,0.074551,0.887995,0.875749
T07-V5,T07,101,Strict,0.072323,0.885603,0.876269
T07-V6,T07,101,Strict,0.071622,0.890281,0.876629
T07-V7,T07,101,Strict,0.074213,0.886492,0.877984
T07-V8,T07,101,Strict,0.076059,0.882771,0.876130
T08-V1,T08,101,Strict,0.076034,0.883431,0.873764
T08-V2,T08,101,Strict,0.079050,0.880565,0.872692
T08-V3,T08,101,Strict,0.072551,0.889995,0.878249
T08-V4,T08,101,Strict,0.075123,0.882803,0.872769
T08-V5,T08,101,Strict,0.071622,0.890281,0.876629
T08-V6,T08,101,Strict,0.074213,0.886492,0.877984
T08-V7,T08,101,Strict,0.074059,0.884771,0.878630
T08-V8,T08,101,Strict,0.074811,0.885173,0.876053
T09-V1,T09,101,Strict,0.076650,0.882965,0.875692
T09-V2,T09,101,Strict,0.070151,0.892395,0.881249
T09-V3,T09,101,Strict,0.070723,0.887203,0.878269
T09-V4,T09,101,Strict,0.072022,0.889881,0.876129
T09-V5,T09,101,Strict,0.071813,0.888892,0.880984
T09-V6,T09,101,Strict,0.071659,0.887171,0.881630
T09-V7,T09,101,Strict,0.070411,0.889573,0.881553
T09-V8,T09,101,Strict,0.072565,0.888469,0.874150
T10-V1,T10,101,Strict,0.072503,0.888631,0.878193
T10-V2,T10,101,Strict,0.071561,0.888715,0.877849
T10-V3,T10,101,Strict,0.073327,0.889033,0.875270
T10-V4,T10,101,Strict,0.076990,0.886370,0.872783
T10-V5,T10,101,Strict,0.074106,0.885145,0.876107
T10-V6,T10,101,Strict,0.072581,0.889385,0.874797
T10-V7,T10,101,Strict,0.073100,0.884230,0.879272
T10-V8,T10,101,Strict,0.074834,0.884631,0.875264
T11-V1,T11,101,Strict,0.071561,0.888715,0.877849
T11-V2,T11,101,Strict,0.073327,0.889033,0.875270
T11-V3,T11,101,Strict,0.074990,0.888370,0.875283
T11-V4,T11,101,Strict,0.076906,0.882345,0.872607
T11-V5,T11,101,Strict,0.072581,0.889385,0.874797
T11-V6,T11,101,Strict,0.073100,0.884230,0.879272
T11-V7,T11,101,Strict,0.072834,0.886631,0.877764
T11-V8,T11,101,Strict,0.077850,0.881765,0.874192
T12-V1,T12,101,Strict,0.073327,0.889033,0.875270
T12-V2,T12,101,Strict,0.074990,0.888370,0.875283
T12-V3,T12,101,Strict,0.074906,0.884345,0.875107
T12-V4,T12,101,Strict,0.075381,0.886585,0.871297
T12-V5,T12,101,Strict,0.073100,0.884230,0.879272
T12-V6,T12,101,Strict,0.072834,0.886631,0.877764
T12-V7,T12,101,Strict,0.075850,0.883765,0.876692
T12-V8,T12,101,Strict,0.071351,0.891195,0.879749
T13-V1,T13,101,Strict,0.074990,0.888370,0.875283
T13-V2,T13,101,Strict,0.074906,0.884345,0.875107
T13-V3,T13,101,Strict,0.073381,0.888585,0.873797
T13-V4,T13,101,Strict,0.075900,0.881430,0.875772
T13-V5,T13,101,Strict,0.072834,0.886631,0.877764
T13-V6,T13,101,Strict,0.075850,0.883765,0.876692
T13-V7,T13,101,Strict,0.069351,0.893195,0.882249
T13-V8,T13,101,Strict,0.071923,0.886003,0.876769
T14-V1,T14,101,Strict,0.077306,0.881945,0.872107
T14-V2,T14,101,Strict,0.075781,0.886185,0.870797
T14-V3,T14,101,Strict,0.076300,0.881030,0.875272
T14-V4,T14,101,Strict,0.078034,0.881431,0.871264
T14-V5,T14,101,Strict,0.078250,0.881365,0.873692
T14-V6,T14,101,Strict,0.071751,0.890795,0.879249
T14-V7,T14,101,Strict,0.072323,0.885603,0.876269
T14-V8,T14,101,Strict,0.073622,0.888281,0.874129
T15-V1,T15,101,Strict,0.075781,0.886185,0.870797
T15-V2,T15,101,Strict,0.076300,0.881030,0.875272
T15-V3,T15,101,Strict,0.076034,0.883431,0.873764
T15-V4,T15,101,Strict,0.081050,0.878565,0.870192
T15-V5,T15,101,Strict,0.071751,0.890795,0.879249
T15-V6,T15,101,Strict,0.072323,0.885603,0.876269
T15-V7,T15,101,Strict,0.071622,0.890281,0.876629
T15-V8,T15,101,Strict,0.076213,0.884492,0.875484
T16-V1,T16,101,Strict,0.076300,0.881030,0.875272
T16-V2,T16,101,Strict,0.076034,0.883431,0.873764
T16-V3,T16,101,Strict,0.079050,0.880565,0.872692
T16-V4,T16,101,Strict,0.074551,0.887995,0.875749
T16-V5,T16,101,Strict,0.072323,0.885603,0.876269
T16-V6,T16,101,Strict,0.071622,0.890281,0.876629
T16-V7,T16,101,Strict,0.074213,0.886492,0.877984
T16-V8,T16,101,Strict,0.076059,0.882771,0.876130
T17-V1,T17,101,Strict,0.075234,0.884231,0.874764
T17-V2,T17,101,Strict,0.078250,0.881365,0.873692
T17-V3,T17,101,Strict,0.071751,0.890795,0.879249
T17-V4,T17,101,Strict,0.074323,0.883603,0.873769
T17-V5,T17,101,Strict,0.070822,0.891081,0.877629
T17-V6,T17,101,Strict,0.073413,0.887292,0.878984
T17-V7,T17,101,Strict,0.073259,0.885571,0.879630
T17-V8,T17,101,Strict,0.074011,0.885973,0.877053
T18-V1,T18,101,Strict,0.078250,0.881365,0.873692
T18-V2,T18,101,Strict,0.071751,0.890795,0.879249
T18-V3,T18,101,Strict,0.072323,0.885603,0.876269
T18-V4,T18,101,Strict,0.073622,0.888281,0.874129
T18-V5,T18,101,Strict,0.073413,0.887292,0.878984
T18-V6,T18,101,Strict,0.073259,0.885571,0.879630
T18-V7,T18,101,Strict,0.072011,0.887973,0.879553
T18-V8,T18,101,Strict,0.074165,0.886869,0.872150
T19-V1,T19,101,Strict,0.071751,0.890795,0.879249
T19-V2,T19,101,Strict,0.072323,0.885603,0.876269
T19-V3,T19,101,Strict,0.071622,0.890281,0.876629
T19-V4,T19,101,Strict,0.076213,0.884492,0.875484
T19-V5,T19,101,Strict,0.073259,0.885571,0.879630
T19-V6,T19,101,Strict,0.072011,0.887973,0.879553
T19-V7,T19,101,Strict,0.072165,0.888869,0.874650
T19-V8,T19,101,Strict,0.075309,0.884467,0.871390
T20-V1,T20,101,Strict,0.073161,0.887115,0.875849
T20-V2,T20,101,Strict,0.074927,0.887433,0.873270
T20-V3,T20,101,Strict,0.076590,0.886770,0.873283
T20-V4,T20,101,Strict,0.078506,0.880745,0.870607
T20-V5,T20,101,Strict,0.074181,0.887785,0.872797
T20-V6,T20,101,Strict,0.074700,0.882630,0.877272
T20-V7,T20,101,Strict,0.074434,0.885031,0.875764
T20-V8,T20,101,Strict,0.079450,0.880165,0.872192
T21-V1,T21,101,Strict,0.074927,0.887433,0.873270
T21-V2,T21,101,Strict,0.076590,0.886770,0.873283
T21-V3,T21,101,Strict,0.076506,0.882745,0.873107
T21-V4,T21,101,Strict,0.076981,0.884985,0.869297
T21-V5,T21,101,Strict,0.074700,0.882630,0.877272
T21-V6,T21,101,Strict,0.074434,0.885031,0.875764
T21-V7,T21,101,Strict,0.077450,0.882165,0.874692
T21-V8,T21,101,Strict,0.072951,0.889595,0.877749
T22-V1,T22,101,Strict,0.078990,0.884370,0.870283
T22-V2,T22,101,Strict,0.078906,0.880345,0.870107
T22-V3,T22,101,Strict,0.077381,0.884585,0.868797
T22-V4,T22,101,Strict,0.079900,0.877430,0.870772
T22-V5,T22,101,Strict,0.076834,0.882631,0.872764
T22-V6,T22,101,Strict,0.079850,0.879765,0.871692
T22-V7,T22,101,Strict,0.073351,0.889195,0.877249
T22-V8,T22,101,Strict,0.075923,0.882003,0.871769
T23-V1,T23,101,Strict,0.078906,0.880345,0.870107
T23-V2,T23,101,Strict,0.077381,0.884585,0.868797
T23-V3,T23,101,Strict,0.077900,0.879430,0.873272
T23-V4,T23,101,Strict,0.079634,0.879831,0.869264
T23-V5,T23,101,Strict,0.079850,0.879765,0.871692
T23-V6,T23,101,Strict,0.073351,0.889195,0.877249
T23-V7,T23,101,Strict,0.073923,0.884003,0.874269
T23-V8,T23,101,Strict,0.075222,0.886681,0.872129
T24-V1,T24,101,Strict,0.077381,0.884585,0.868797
T24-V2,T24,101,Strict,0.077900,0.879430,0.873272
T24-V3,T24,101,Strict,0.077634,0.881831,0.871764
T24-V4,T24,101,Strict,0.082650,0.876965,0.868192
T24-V5,T24,101,Strict,0.073351,0.889195,0.877249
T24-V6,T24,101,Strict,0.073923,0.884003,0.874269
T24-V7,T24,101,Strict,0.073222,0.888681,0.874629
T24-V8,T24,101,Strict,0.077813,0.882892,0.873484
T25-V1,T25,101,Strict,0.075500,0.881830,0.876272
T25-V2,T25,101,Strict,0.075234,0.884231,0.874764
T25-V3,T25,101,Strict,0.078250,0.881365,0.873692
T25-V4,T25,101,Strict,0.073751,0.888795,0.876749
T25-V5,T25,101,Strict,0.071523,0.886403,0.877269
T25-V6,T25,101,Strict,0.070822,0.891081,0.877629
T25-V7,T25,101,Strict,0.073413,0.887292,0.878984
T25-V8,T25,101,Strict,0.075259,0.883571,0.877130
T26-V1,T26,101,Strict,0.075234,0.884231,0.874764
T26-V2,T26,101,Strict,0.078250,0.881365,0.873692
T26-V3,T26,101,Strict,0.071751,0.890795,0.879249
T26-V4,T26,101,Strict,0.074323,0.883603,0.873769
T26-V5,T26,101,Strict,0.070822,0.891081,0.877629
T26-V6,T26,101,Strict,0.073413,0.887292,0.878984
T26-V7,T26,101,Strict,0.073259,0.885571,0.879630
T26-V8,T26,101,Strict,0.074011,0.885973,0.877053
T27-V1,T27,101,Strict,0.078250,0.881365,0.873692
T27-V2,T27,101,Strict,0.071751,0.890795,0.879249
T27-V3,T27,101,Strict,0.072323,0.885603,0.876269
T27-V4,T27,101,Strict,0.073622,0.888281,0.874129
T27-V5,T27,101,Strict,0.073413,0.887292,0.878984
T27-V6,T27,101,Strict,0.073259,0.885571,0.879630
T27-V7,T27,101,Strict,0.072011,0.887973,0.879553
T27-V8,T27,101,Strict,0.074165,0.886869,0.872150
T28-V1,T28,101,Strict,0.071751,0.890795,0.879249
T28-V2,T28,101,Strict,0.072323,0.885603,0.876269
T28-V3,T28,101,Strict,0.071622,0.890281,0.876629
T28-V4,T28,101,Strict,0.076213,0.884492,0.875484
T28-V5,T28,101,Strict,0.073259,0.885571,0.879630
T28-V6,T28,101,Strict,0.072011,0.887973,0.879553
T28-V7,T28,101,Strict,0.072165,0.888869,0.874650
T28-V8,T28,101,Strict,0.075309,0.884467,0.871390
T29-V1,T29,101,Strict,0.072323,0.885603,0.876269
T29-V2,T29,101,Strict,0.071622,0.890281,0.876629
T29-V3,T29,101,Strict,0.074213,0.886492,0.877984
T29-V4,T29,101,Strict,0.076059,0.882771,0.876130
T29-V5,T29,101,Strict,0.072011,0.887973,0.879553
T29-V6,T29,101,Strict,0.072165,0.888869,0.874650
T29-V7,T29,101,Strict,0.073309,0.886467,0.873890
T29-V8,T29,101,Strict,0.074366,0.884603,0.874519
T30-V1,T30,101,Strict,0.077327,0.885033,0.870270
T30-V2,T30,101,Strict,0.078990,0.884370,0.870283
T30-V3,T30,101,Strict,0.078906,0.880345,0.870107
T30-V4,T30,101,Strict,0.079381,0.882585,0.866297
T30-V5,T30,101,Strict,0.077100,0.880230,0.874272
T30-V6,T30,101,Strict,0.076834,0.882631,0.872764
T30-V7,T30,101,Strict,0.079850,0.879765,0.871692
T30-V8,T30,101,Strict,0.075351,0.887195,0.874749
T31-V1,T31,101,Strict,0.078990,0.884370,0.870283
T31-V2,T31,101,Strict,0.078906,0.880345,0.870107
T31-V3,T31,101,Strict,0.077381,0.884585,0.868797
T31-V4,T31,101,Strict,0.079900,0.877430,0.870772
T31-V5,T31,101,Strict,0.076834,0.882631,0.872764
T31-V6,T31,101,Strict,0.079850,0.879765,0.871692
T31-V7,T31,101,Strict,0.073351,0.889195,0.877249
T31-V8,T31,101,Strict,0.075923,0.882003,0.871769
T32-V1,T32,101,Strict,0.078906,0.880345,0.870107
