method,document_id,split,gold_mentions,predicted_spans,span_tp,span_fp,span_fn,per_percent,text_retention
BodhiPromptShield (released heuristic mediator),001-58222,train,182,189,135,54,47,24.9,0.965
BodhiPromptShield (released heuristic mediator),001-119049,train,156,113,92,21,64,36.4,0.963
BodhiPromptShield (released heuristic mediator),001-59024,train,41,52,28,24,13,41.1,0.916
BodhiPromptShield (released heuristic mediator),001-61509,train,38,43,30,13,8,15.3,0.939
BodhiPromptShield (released heuristic mediator),001-58849,train,26,32,18,14,8,36.4,0.909
BodhiPromptShield (released heuristic mediator),001-60015,train,32,51,24,27,8,30.4,0.873
BodhiPromptShield (released heuristic mediator),001-76311,train,26,25,18,7,8,30.7,0.959
BodhiPromptShield (released heuristic mediator),001-60032,train,67,77,55,22,12,25.5,0.933
BodhiPromptShield (released heuristic mediator),001-122175,train,89,50,41,9,48,82.0,0.980
BodhiPromptShield (released heuristic mediator),001-94218,train,49,28,21,7,28,55.8,0.958
BodhiPromptShield (released heuristic mediator),001-75974,train,43,40,31,9,12,15.9,0.935
BodhiPromptShield (released heuristic mediator),001-179561,train,75,52,46,6,29,23.9,0.981
BodhiPromptShield (released heuristic mediator),001-67359,train,61,37,32,5,29,37.3,0.966
BodhiPromptShield (released heuristic mediator),001-71204,train,31,34,24,10,7,17.9,0.927
BodhiPromptShield (released heuristic mediator),001-97576,train,28,30,21,9,7,19.9,0.947
BodhiPromptShield (released heuristic mediator),001-82494,train,42,37,30,7,12,30.4,0.954
BodhiPromptShield (released heuristic mediator),001-99395,train,23,22,15,7,8,21.5,0.888
BodhiPromptShield (released heuristic mediator),001-76463,train,25,28,18,10,7,34.6,0.935
BodhiPromptShield (released heuristic mediator),001-163816,train,27,26,20,6,7,14.5,0.938
BodhiPromptShield (released heuristic mediator),001-78330,train,32,24,18,6,14,41.5,0.954
BodhiPromptShield (released heuristic mediator),001-119957,train,24,29,15,14,9,33.9,0.923
BodhiPromptShield (released heuristic mediator),001-103016,train,20,20,13,7,7,33.1,0.890
BodhiPromptShield (released heuristic mediator),001-79432,train,40,36,29,7,11,35.9,0.954
BodhiPromptShield (released heuristic mediator),001-94746,train,34,36,26,10,8,24.8,0.949
BodhiPromptShield (released heuristic mediator),001-71345,train,23,24,15,9,8,37.1,0.927
BodhiPromptShield (released heuristic mediator),001-88505,train,37,25,19,6,18,61.7,0.952
BodhiPromptShield (released heuristic mediator),001-94983,train,28,25,20,5,8,32.1,0.958
BodhiPromptShield (released heuristic mediator),001-86368,train,69,53,38,15,31,41.1,0.949
BodhiPromptShield (released heuristic mediator),001-76705,train,46,42,33,9,13,21.8,0.952
BodhiPromptShield (released heuristic mediator),001-90931,train,20,20,13,7,7,46.0,0.933
BodhiPromptShield (released heuristic mediator),001-72802,train,76,47,31,16,45,90.7,0.952
BodhiPromptShield (released heuristic mediator),001-83615,train,66,58,51,7,15,25.7,0.983
BodhiPromptShield (released heuristic mediator),001-101083,train,35,28,22,6,13,32.8,0.935
BodhiPromptShield (released heuristic mediator),001-128037,train,89,35,26,9,63,65.5,0.978
BodhiPromptShield (released heuristic mediator),001-71331,train,24,24,16,8,8,30.9,0.917
BodhiPromptShield (released heuristic mediator),001-59335,train,37,44,27,17,10,33.0,0.952
BodhiPromptShield (released heuristic mediator),001-69198,train,39,32,26,6,13,36.0,0.959
BodhiPromptShield (released heuristic mediator),001-58902,train,82,101,72,29,10,18.5,0.958
BodhiPromptShield (released heuristic mediator),001-72272,train,31,30,21,9,10,22.6,0.942
BodhiPromptShield (released heuristic mediator),001-83965,train,53,31,25,6,28,45.9,0.977
BodhiPromptShield (released heuristic mediator),001-77561,train,36,33,28,5,8,35.1,0.971
BodhiPromptShield (released heuristic mediator),001-81189,train,34,38,27,11,7,23.4,0.914
BodhiPromptShield (released heuristic mediator),001-118337,train,56,34,27,7,29,49.4,0.968
BodhiPromptShield (released heuristic mediator),001-86362,train,40,50,34,16,6,15.2,0.929
BodhiPromptShield (released heuristic mediator),001-104563,train,107,81,69,12,38,28.8,0.977
BodhiPromptShield (released heuristic mediator),001-107254,train,41,33,27,6,14,26.5,0.940
BodhiPromptShield (released heuristic mediator),001-61764,train,32,26,18,8,14,40.0,0.944
BodhiPromptShield (released heuristic mediator),001-93266,train,36,30,24,6,12,24.7,0.950
BodhiPromptShield (released heuristic mediator),001-100188,train,22,22,15,7,7,19.6,0.923
BodhiPromptShield (released heuristic mediator),001-96951,train,35,26,20,6,15,47.0,0.955
BodhiPromptShield (released heuristic mediator),001-61957,train,60,67,42,25,18,27.0,0.938
BodhiPromptShield (released heuristic mediator),001-100018,train,47,27,22,5,25,51.8,0.948
BodhiPromptShield (released heuristic mediator),001-80327,train,56,57,46,11,10,29.0,0.959
BodhiPromptShield (released heuristic mediator),001-82311,train,29,27,19,8,10,42.2,0.941
BodhiPromptShield (released heuristic mediator),001-76890,train,50,52,37,15,13,19.3,0.969
BodhiPromptShield (released heuristic mediator),001-158739,train,100,67,56,11,44,46.4,0.973
BodhiPromptShield (released heuristic mediator),001-73158,train,72,77,57,20,15,20.3,0.948
BodhiPromptShield (released heuristic mediator),001-71950,train,106,75,61,14,45,53.0,0.974
BodhiPromptShield (released heuristic mediator),001-115705,train,41,34,24,10,17,45.1,0.961
BodhiPromptShield (released heuristic mediator),001-59667,train,65,64,47,17,18,31.5,0.946
BodhiPromptShield (released heuristic mediator),001-83619,train,75,52,45,7,30,39.5,0.964
BodhiPromptShield (released heuristic mediator),001-94111,train,25,20,15,5,10,28.8,0.961
BodhiPromptShield (released heuristic mediator),001-78606,train,42,33,27,6,15,40.1,0.943
BodhiPromptShield (released heuristic mediator),001-153307,train,44,26,18,8,26,55.0,0.938
BodhiPromptShield (released heuristic mediator),001-68800,train,35,39,27,12,8,13.7,0.915
BodhiPromptShield (released heuristic mediator),001-67087,train,45,33,23,10,22,38.8,0.946
BodhiPromptShield (released heuristic mediator),001-76703,train,36,31,21,10,15,42.1,0.920
BodhiPromptShield (released heuristic mediator),001-71498,train,146,104,84,20,62,41.0,0.960
BodhiPromptShield (released heuristic mediator),001-80416,train,35,34,27,7,8,30.0,0.960
BodhiPromptShield (released heuristic mediator),001-126355,train,40,23,17,6,23,41.9,0.950
BodhiPromptShield (released heuristic mediator),001-83384,train,46,38,30,8,16,38.7,0.974
BodhiPromptShield (released heuristic mediator),001-94955,train,34,32,26,6,8,27.5,0.946
BodhiPromptShield (released heuristic mediator),001-81776,train,99,61,47,14,52,57.8,0.971
BodhiPromptShield (released heuristic mediator),001-90127,train,67,41,30,11,37,49.8,0.957
BodhiPromptShield (released heuristic mediator),001-77657,train,175,128,108,20,67,40.3,0.959
BodhiPromptShield (released heuristic mediator),001-92079,train,124,77,68,9,56,52.9,0.966
BodhiPromptShield (released heuristic mediator),001-82042,train,38,37,24,13,14,37.9,0.909
BodhiPromptShield (released heuristic mediator),001-126135,train,78,43,35,8,43,45.7,0.968
BodhiPromptShield (released heuristic mediator),001-90979,train,115,59,49,10,66,53.5,0.960
BodhiPromptShield (released heuristic mediator),001-76487,train,43,34,28,6,15,29.4,0.941
BodhiPromptShield (released heuristic mediator),001-70681,train,75,43,32,11,43,54.4,0.923
BodhiPromptShield (released heuristic mediator),001-144354,train,95,71,61,10,34,40.3,0.973
BodhiPromptShield (released heuristic mediator),001-94121,train,39,27,21,6,18,34.9,0.963
BodhiPromptShield (released heuristic mediator),001-88393,train,74,63,48,15,26,40.6,0.964
BodhiPromptShield (released heuristic mediator),001-94973,train,34,36,28,8,6,14.3,0.927
BodhiPromptShield (released heuristic mediator),001-70691,train,39,43,29,14,10,17.1,0.919
BodhiPromptShield (released heuristic mediator),001-71944,train,43,45,32,13,11,38.6,0.956
BodhiPromptShield (released heuristic mediator),001-95213,train,47,42,32,10,15,36.8,0.972
BodhiPromptShield (released heuristic mediator),001-70182,train,62,51,38,13,24,28.3,0.968
BodhiPromptShield (released heuristic mediator),001-79486,train,114,94,74,20,40,37.3,0.961
BodhiPromptShield (released heuristic mediator),001-76633,train,52,41,34,7,18,22.3,0.954
BodhiPromptShield (released heuristic mediator),001-138892,train,28,29,19,10,9,30.7,0.931
BodhiPromptShield (released heuristic mediator),001-80364,train,108,73,49,24,59,64.6,0.950
BodhiPromptShield (released heuristic mediator),001-142636,train,81,50,33,17,48,51.5,0.956
BodhiPromptShield (released heuristic mediator),001-99188,train,29,27,20,7,9,21.3,0.940
BodhiPromptShield (released heuristic mediator),001-106553,train,74,39,30,9,44,59.9,0.975
BodhiPromptShield (released heuristic mediator),001-90751,train,50,22,15,7,35,60.8,0.953
BodhiPromptShield (released heuristic mediator),001-79916,train,30,30,24,6,6,33.7,0.939
BodhiPromptShield (released heuristic mediator),001-82301,train,60,54,44,10,16,27.7,0.944
BodhiPromptShield (released heuristic mediator),001-91057,train,36,36,24,12,12,41.8,0.933
BodhiPromptShield (released heuristic mediator),001-79484,train,93,78,70,8,23,25.0,0.971
BodhiPromptShield (released heuristic mediator),001-81789,train,30,32,23,9,7,23.6,0.940
BodhiPromptShield (released heuristic mediator),001-73169,train,43,28,19,9,24,56.7,0.932
BodhiPromptShield (released heuristic mediator),001-69792,train,37,37,27,10,10,19.5,0.932
BodhiPromptShield (released heuristic mediator),001-71817,train,51,43,33,10,18,41.2,0.952
BodhiPromptShield (released heuristic mediator),001-157399,train,69,70,53,17,16,64.2,0.939
BodhiPromptShield (released heuristic mediator),001-68644,train,35,42,25,17,10,35.0,0.914
BodhiPromptShield (released heuristic mediator),001-107243,train,35,28,22,6,13,31.6,0.938
BodhiPromptShield (released heuristic mediator),001-89269,train,80,75,68,7,12,19.0,0.961
BodhiPromptShield (released heuristic mediator),001-96947,train,30,30,20,10,10,40.1,0.939
BodhiPromptShield (released heuristic mediator),001-75456,train,45,45,32,13,13,36.4,0.961
BodhiPromptShield (released heuristic mediator),001-90975,train,39,25,17,8,22,59.9,0.954
BodhiPromptShield (released heuristic mediator),001-77751,train,39,39,29,10,10,30.5,0.925
BodhiPromptShield (released heuristic mediator),001-81202,train,37,35,25,10,12,26.3,0.946
BodhiPromptShield (released heuristic mediator),001-72150,train,23,24,16,8,7,30.0,0.916
BodhiPromptShield (released heuristic mediator),001-86088,train,62,41,34,7,28,51.5,0.968
BodhiPromptShield (released heuristic mediator),001-77672,train,79,76,60,16,19,26.6,0.955
BodhiPromptShield (released heuristic mediator),001-59860,train,66,75,55,20,11,25.7,0.913
BodhiPromptShield (released heuristic mediator),001-58042,train,82,86,57,29,25,35.6,0.931
BodhiPromptShield (released heuristic mediator),001-59675,train,45,48,31,17,14,32.9,0.942
BodhiPromptShield (released heuristic mediator),001-70538,train,37,37,27,10,10,31.2,0.937
BodhiPromptShield (released heuristic mediator),001-106786,train,29,30,22,8,7,19.1,0.930
BodhiPromptShield (released heuristic mediator),001-71323,train,28,23,15,8,13,46.4,0.916
BodhiPromptShield (released heuristic mediator),001-90148,train,82,68,53,15,29,39.9,0.959
BodhiPromptShield (released heuristic mediator),001-150800,train,35,31,20,11,15,32.4,0.947
BodhiPromptShield (released heuristic mediator),001-87140,train,69,54,46,8,23,25.4,0.972
BodhiPromptShield (released heuristic mediator),001-176762,train,27,32,19,13,8,23.5,0.923
BodhiPromptShield (released heuristic mediator),001-94417,train,28,31,21,10,7,21.7,0.949
BodhiPromptShield (released heuristic mediator),001-95909,train,24,20,14,6,10,43.4,0.947
BodhiPromptShield (released heuristic mediator),001-95835,train,52,44,37,7,15,24.0,0.940
BodhiPromptShield (released heuristic mediator),001-90470,train,52,34,30,4,22,40.4,0.954
BodhiPromptShield (released heuristic mediator),001-84811,train,49,38,32,6,17,27.4,0.958
BodhiPromptShield (released heuristic mediator),001-103010,train,19,17,11,6,8,42.1,0.892
BodhiPromptShield (released heuristic mediator),001-98666,train,45,47,37,10,8,21.1,0.932
BodhiPromptShield (released heuristic mediator),001-108447,train,113,82,70,12,43,43.0,0.971
BodhiPromptShield (released heuristic mediator),001-97108,train,41,32,27,5,14,22.6,0.968
BodhiPromptShield (released heuristic mediator),001-94426,train,25,24,18,6,7,12.8,0.940
BodhiPromptShield (released heuristic mediator),001-95215,train,43,43,32,11,11,26.3,0.937
BodhiPromptShield (released heuristic mediator),001-126133,train,22,22,14,8,8,34.3,0.919
BodhiPromptShield (released heuristic mediator),001-95654,train,105,51,42,9,63,61.6,0.974
BodhiPromptShield (released heuristic mediator),001-158945,train,167,84,72,12,95,54.0,0.982
BodhiPromptShield (released heuristic mediator),001-61833,train,30,42,24,18,6,29.4,0.918
BodhiPromptShield (released heuristic mediator),001-94979,train,69,34,25,9,44,55.5,0.955
BodhiPromptShield (released heuristic mediator),001-88750,train,72,44,35,9,37,51.3,0.965
BodhiPromptShield (released heuristic mediator),001-102371,train,33,33,27,6,6,30.6,0.938
BodhiPromptShield (released heuristic mediator),001-88904,train,38,41,28,13,10,27.1,0.935
BodhiPromptShield (released heuristic mediator),001-93077,train,56,59,44,15,12,25.9,0.961
BodhiPromptShield (released heuristic mediator),001-89995,train,91,60,53,7,38,46.0,0.967
BodhiPromptShield (released heuristic mediator),001-76942,train,37,34,27,7,10,25.2,0.954
BodhiPromptShield (released heuristic mediator),001-147470,train,63,48,33,15,30,46.2,0.940
BodhiPromptShield (released heuristic mediator),001-157755,train,83,53,45,8,38,49.6,0.984
BodhiPromptShield (released heuristic mediator),001-156253,train,57,50,40,10,17,37.6,0.964
BodhiPromptShield (released heuristic mediator),001-94434,train,37,31,23,8,14,30.3,0.946
BodhiPromptShield (released heuristic mediator),001-73185,train,58,44,36,8,22,31.0,0.973
BodhiPromptShield (released heuristic mediator),001-59674,train,63,62,44,18,19,37.7,0.937
BodhiPromptShield (released heuristic mediator),001-82580,train,81,55,41,14,40,44.5,0.963
BodhiPromptShield (released heuristic mediator),001-111840,train,19,21,13,8,6,30.9,0.904
BodhiPromptShield (released heuristic mediator),001-59161,train,141,101,57,44,84,63.9,0.945
BodhiPromptShield (released heuristic mediator),001-67760,train,80,75,60,15,20,17.7,0.942
BodhiPromptShield (released heuristic mediator),001-83963,train,62,61,47,14,15,32.1,0.950
BodhiPromptShield (released heuristic mediator),001-94977,train,40,33,26,7,14,31.9,0.983
BodhiPromptShield (released heuristic mediator),001-88899,train,50,48,36,12,14,21.1,0.963
BodhiPromptShield (released heuristic mediator),001-70186,train,38,39,28,11,10,27.4,0.923
BodhiPromptShield (released heuristic mediator),001-90712,train,30,29,20,9,10,35.2,0.949
BodhiPromptShield (released heuristic mediator),001-81831,train,42,37,28,9,14,33.9,0.977
BodhiPromptShield (released heuristic mediator),001-70931,train,78,75,54,21,24,42.9,0.956
BodhiPromptShield (released heuristic mediator),001-98926,train,37,38,24,14,13,44.4,0.936
BodhiPromptShield (released heuristic mediator),001-97957,train,55,35,27,8,28,51.7,0.971
BodhiPromptShield (released heuristic mediator),001-83959,train,40,29,23,6,17,30.6,0.951
BodhiPromptShield (released heuristic mediator),001-58108,train,163,126,98,28,65,39.0,0.965
BodhiPromptShield (released heuristic mediator),001-60031,train,71,87,61,26,10,30.4,0.914
BodhiPromptShield (released heuristic mediator),001-96780,train,37,32,24,8,13,21.6,0.929
BodhiPromptShield (released heuristic mediator),001-107251,train,46,33,26,7,20,36.5,0.938
BodhiPromptShield (released heuristic mediator),001-82483,train,31,33,24,9,7,26.3,0.936
BodhiPromptShield (released heuristic mediator),001-85312,train,37,36,28,8,9,15.1,0.930
BodhiPromptShield (released heuristic mediator),001-93823,train,85,55,36,19,49,34.2,0.960
BodhiPromptShield (released heuristic mediator),001-78589,train,28,23,16,7,12,41.4,0.930
BodhiPromptShield (released heuristic mediator),001-91976,train,33,34,26,8,7,17.9,0.927
BodhiPromptShield (released heuristic mediator),001-71469,train,34,37,25,12,9,16.4,0.910
BodhiPromptShield (released heuristic mediator),001-93577,train,25,26,18,8,7,21.0,0.934
BodhiPromptShield (released heuristic mediator),001-107248,train,37,28,22,6,15,30.8,0.938
BodhiPromptShield (released heuristic mediator),001-107261,train,34,27,23,4,11,28.3,0.942
